,Unnamed: 0,Combination,Global_Accuracy(%)_zero,Global_Latency_Sum(ms)_zero,New_Combination_zero,Numeric_Tuple,New_Combination_sim,Global_Accuracy(%)_sim,Global_DataVolume,Global_Latency_Sum(ms)_sim,Global_RoundTime_Max(ms),Computation_Time(ms),Numerical_Combination,Global_Accuracy(%)_history,Global_Latency_Sum(ms)_history
475,475,C1-C7-C8,14.292896,12403.705,C1-C7-C8-C17-C20,"(1, 7, 8, 17, 20)",C1-C7-C8-C17-C20,8.470000326633453,11993,13019.693613052368,2613.7325763702397,19176.87582969665,1-7-8-17-20,34.196000000000005,13308.97
476,476,C2-C4-C7,13.254673,13790.96,C2-C4-C7-C16-C24,"(2, 4, 7, 16, 24)",C2-C4-C7-C16-C24,10.909999907016754,11982,13062.108278274536,2631.5243244171143,19385.23960113525,2-4-7-16-24,21.734,13023.04
477,477,C5-C7-C10,20.595205,13621.255,C5-C7-C10-C17-C25,"(5, 7, 10, 17, 25)",C5-C7-C10-C17-C25,11.51999980211258,11995,13054.098844528198,2636.5671157836914,19270.4861164093,5-7-10-17-25,27.27,13707.86
478,478,C2-C4-C7,13.362773,13246.101,C2-C4-C7-C17-C22,"(2, 4, 7, 17, 22)",C2-C4-C7-C17-C22,11.089999973773956,11984,12947.654247283936,2620.925188064575,19210.3488445282,2-4-7-17-22,26.834,13395.170000000002
479,479,C1-C4-C8,12.626431,12927.097,C1-C4-C8-C18-C24,"(1, 4, 8, 18, 24)",C1-C4-C8-C18-C24,10.580000281333923,11980,12996.3800907135,2624.714136123657,19186.97047233581,1-4-8-18-24,31.658,13213.19
480,480,C5-C6-C7-C9,25.495928,14749.604,C5-C6-C7-C9-C19,"(5, 6, 7, 9, 19)",C5-C6-C7-C9-C19,11.209999769926071,11996,12910.41898727417,2610.425472259521,19218.71519088745,5-6-7-9-19,25.106,12643.4
481,481,C4-C7-C8,18.318188,13334.292,C4-C7-C8-C17-C25,"(4, 7, 8, 17, 25)",C4-C7-C8-C17-C25,14.710000157356262,11990,12920.773029327393,2614.6726608276367,19080.848217010494,4-7-8-17-25,31.796,13799.75
482,482,C4-C6-C8,17.664064,13138.559,C4-C6-C8-C15-C18,"(4, 6, 8, 15, 18)",C4-C6-C8-C15-C18,12.309999763965608,11981,12884.156227111816,2600.317478179932,19182.205200195312,4-6-8-15-18,28.042,13183.05
483,483,C3-C5-C6,16.998205,12779.609,C3-C5-C6-C15-C25,"(3, 5, 6, 15, 25)",C3-C5-C6-C15-C25,11.219999939203262,11996,12814.11075592041,2580.209970474243,19172.903537750244,3-5-6-15-25,29.78,13063.690000000002
484,484,C3-C4-C6,15.87021,13233.999,C3-C4-C6-C17-C25,"(3, 4, 6, 17, 25)",C3-C4-C6-C17-C25,11.339999735355375,11990,12785.700798034668,2573.077440261841,19147.34673500061,3-4-6-17-25,34.162,13698.04
485,485,C1-C2-C4-C9,23.012272,13960.362,C1-C2-C4-C9-C18,"(1, 2, 4, 9, 18)",C1-C2-C4-C9-C18,10.14000028371811,11985,12840.91329574585,2587.5675678253174,18967.222452163696,1-2-4-9-18,29.712,13017.48
486,486,C4-C7-C8,17.04545,13405.057,C4-C7-C8-C16-C17,"(4, 7, 8, 16, 17)",C4-C7-C8-C16-C17,13.680000603199003,11987,12790.586233139038,2569.2615509033203,18938.379049301147,4-7-8-16-17,28.303999999999995,13477.52
487,487,C1-C4-C7,13.846053,12689.863,C1-C4-C7-C15-C21,"(1, 4, 7, 15, 21)",C1-C4-C7-C15-C21,13.259999454021454,11994,12786.717653274536,2586.2016677856445,18959.86294746399,1-4-7-15-21,34.727999999999994,13092.72
488,488,C2-C8-C9,15.237744,12780.353,C2-C8-C9-C21-C22,"(2, 8, 9, 21, 22)",C2-C8-C9-C21-C22,11.460000276565552,11986,12704.500913619995,2592.907190322876,18699.41759109497,2-8-9-21-22,33.15,12972.11
489,489,C2-C4-C5-C9,21.843182,14600.961,C2-C4-C5-C9-C15,"(2, 4, 5, 9, 15)",C2-C4-C5-C9-C15,8.950000256299973,11990,12710.349559783936,2591.46785736084,18940.07706642151,2-4-5-9-15,27.35,12801.420000000002
490,490,C2-C6-C10,15.484854,12851.897,C2-C6-C10-C18-C23,"(2, 6, 10, 18, 23)",C2-C6-C10-C18-C23,11.089999973773956,11982,12717.400550842283,2570.610761642456,18798.56419563293,2-6-10-18-23,23.048,13181.54
491,491,C3-C5-C9,16.83941,13126.687,C3-C5-C9-C16-C20,"(3, 5, 9, 16, 20)",C3-C5-C9-C16-C20,14.880000054836271,11994,12686.447143554688,2552.2494316101074,18914.74175453186,3-5-9-16-20,31.246,12771.19
492,492,C2-C5-C9,15.16742,12603.712,C2-C5-C9-C15-C20,"(2, 5, 9, 15, 20)",C2-C5-C9-C15-C20,13.179999589920044,11993,12670.259714126589,2552.901268005371,18738.20281028748,2-5-9-15-20,29.214,12670.92
493,493,C1-C7-C9-C10,25.62821,14289.365,C1-C7-C9-C10-C18,"(1, 7, 9, 10, 18)",C1-C7-C9-C10-C18,11.089999973773956,11990,12863.282203674316,2602.011203765869,18867.88058280945,1-7-9-10-18,29.31,13183.21
494,494,C2-C6-C9,13.760684,13181.144,C2-C6-C9-C23-C24,"(2, 6, 9, 23, 24)",C2-C6-C9-C23-C24,11.559999734163284,11987,12684.762477874756,2550.243854522705,18763.283729553223,2-6-9-23-24,27.734,12763.489999999998
495,495,C2-C5-C7,14.44188,12588.51,C2-C5-C7-C17-C19,"(2, 5, 7, 17, 19)",C2-C5-C7-C17-C19,12.90999948978424,11996,12635.647535324097,2541.8174266815186,18731.16898536682,2-5-7-17-19,24.886000000000003,12989.31
496,496,C4-C6-C8-C9,24.286484,14555.583,C4-C6-C8-C9-C23,"(4, 6, 8, 9, 23)",C4-C6-C8-C9-C23,11.219999939203262,11986,12725.947856903076,2559.678316116333,18928.311824798584,4-6-8-9-23,31.62,13062.51
497,497,C1-C5-C9,15.473924,11979.324,C1-C5-C9-C17-C18,"(1, 5, 9, 17, 18)",C1-C5-C9-C17-C18,11.180000007152556,11995,12675.33016204834,2559.041976928711,18821.218490600582,1-5-9-17-18,32.368,13119.010000000002
498,498,C3-C5-C7,15.797707,13136.603,C3-C5-C7-C20-C24,"(3, 5, 7, 20, 24)",C3-C5-C7-C20-C24,12.219999730587006,11992,12564.683198928831,2536.518812179565,18778.584241867065,3-5-7-20-24,26.84,12822.28
499,499,C4-C8-C10,21.991373,13413.996,C4-C8-C10-C17-C21,"(4, 8, 10, 17, 21)",C4-C8-C10-C17-C21,11.079999804496763,11985,12646.800756454468,2551.24306678772,18706.895112991333,4-8-10-17-21,36.001999999999995,13789.080000000002
